time_s,time_min,soc_percent,voltage_V,current_A,speed_mps,temperature_C
176.1,2.935,16.09,10.92,3.555,1.707,34.03
176.2,2.9366666666666665,15.76,10.935,3.31,1.706,33.89
176.3,2.9383333333333335,15.76,10.919,3.562,1.827,33.76
176.4,2.94,15.38,10.935,3.134,1.683,33.44
176.5,2.941666666666667,15.38,10.941,3.48,1.797,33.65
176.6,2.9433333333333334,15.38,10.943,3.752,1.875,34.14
176.7,2.945,15.28,10.917,3.529,1.804,33.82
176.8,2.9466666666666668,15.28,10.875,3.12,1.546,33.25
176.9,2.9483333333333333,15.28,10.921,3.416,1.741,34.05
177.0,2.95,15.28,10.939,3.379,1.707,33.71
177.1,2.9516666666666667,15.28,10.922,3.437,1.701,33.86
177.2,2.953333333333333,15.28,10.881,3.117,1.516,33.9
177.3,2.955,15.28,10.901,3.115,1.696,33.67
177.4,2.9566666666666666,15.28,10.894,3.037,1.537,33.71
177.5,2.9583333333333335,15.28,10.898,3.038,1.717,33.48
177.6,2.96,15.28,10.931,3.357,1.699,33.85
177.7,2.9616666666666664,15.28,10.933,3.524,1.829,34.02
177.8,2.9633333333333334,15.28,10.926,3.116,1.605,33.65
177.9,2.9650000000000003,15.28,10.94,3.231,1.526,33.6
178.0,2.966666666666667,15.28,10.911,3.479,1.743,33.73
178.1,2.9683333333333333,14.65,10.893,3.567,1.741,33.76
178.2,2.9699999999999998,14.65,10.906,3.347,1.652,33.76
178.3,2.9716666666666667,14.65,10.889,3.746,1.803,33.82
178.4,2.9733333333333336,14.65,10.929,3.438,1.761,33.9
178.5,2.975,14.65,10.894,3.174,1.614,33.49
178.6,2.9766666666666666,14.65,10.921,3.349,1.7,33.95
178.7,2.978333333333333,14.65,10.91,3.661,1.704,33.92
178.8,2.98,14.65,10.884,3.384,1.743,33.57
178.9,2.981666666666667,14.65,10.895,3.504,1.779,33.91
179.0,2.9833333333333334,14.65,10.922,3.559,1.719,33.57
179.1,2.985,14.65,10.909,3.597,1.771,34.6
179.2,2.9866666666666664,14.65,10.892,3.561,1.845,33.67
179.3,2.9883333333333337,14.29,10.904,3.756,1.804,33.92
179.4,2.99,14.29,10.904,3.596,1.799,34.21
179.5,2.9916666666666667,14.26,10.87,3.728,1.808,33.81
179.6,2.993333333333333,14.26,10.913,3.678,1.836,33.69
179.7,2.9949999999999997,14.26,10.862,3.458,1.702,33.54
179.8,2.996666666666667,14.19,10.928,3.595,1.88,34.15
179.9,2.9983333333333335,14.19,10.901,3.704,1.797,33.66
180.0,3.0,14.19,10.868,3.634,1.899,34.31
180.1,3.0016666666666665,14.19,10.899,3.521,1.784,33.98
180.2,3.003333333333333,14.19,10.87,4.008,1.987,34.09
180.3,3.0050000000000003,14.19,10.898,3.759,1.944,34.25
180.4,3.006666666666667,14.19,10.898,3.606,1.829,33.88
180.5,3.0083333333333333,14.16,10.856,3.842,1.967,33.96
180.6,3.01,13.92,10.902,3.737,1.899,33.65
180.7,3.0116666666666663,13.89,10.876,4.179,2.116,33.88
180.8,3.0133333333333336,13.89,10.889,3.761,2.022,34.04
180.9,3.015,13.89,10.861,3.713,1.931,33.45
181.0,3.0166666666666666,13.89,10.88,4.192,2.024,33.85
181.1,3.018333333333333,13.89,10.874,3.693,2.015,33.56
181.2,3.02,13.7,10.85,4.049,2.125,34.14
181.3,3.021666666666667,13.7,10.864,4.121,2.07,33.86
181.4,3.0233333333333334,13.59,10.882,3.848,2.094,33.99
181.5,3.025,13.59,10.871,3.752,1.975,34.6
181.6,3.0266666666666664,13.59,10.892,4.055,2.14,34.16
181.7,3.0283333333333333,13.22,10.847,4.548,2.255,34.89
181.8,3.0300000000000002,12.77,10.834,4.066,2.15,34.2
181.9,3.0316666666666667,12.77,10.836,4.17,2.108,33.96
182.0,3.033333333333333,12.77,10.836,4.069,2.136,34.03
182.1,3.0349999999999997,12.77,10.81,4.006,2.058,33.97
182.2,3.0366666666666666,12.77,10.872,4.053,2.161,34.27
182.3,3.0383333333333336,12.77,10.864,3.849,2.07,34.21
182.4,3.04,12.77,10.831,4.154,2.173,34.26
182.5,3.0416666666666665,12.77,10.847,4.004,2.15,34.03
182.6,3.0433333333333334,12.77,10.834,4.105,2.126,34.0
182.7,3.045,12.77,10.827,4.365,2.25,34.25
182.8,3.046666666666667,12.73,10.85,4.122,2.096,33.99
182.9,3.0483333333333333,12.73,10.858,4.486,2.224,34.23
183.0,3.05,12.73,10.825,4.309,2.133,34.93
183.1,3.0516666666666667,12.73,10.834,4.481,2.397,34.64
183.2,3.0533333333333332,12.73,10.811,4.545,2.408,34.2
183.3,3.055,12.5,10.835,4.728,2.347,34.58
183.4,3.0566666666666666,12.5,10.877,4.723,2.461,34.66
183.5,3.058333333333333,12.5,10.871,4.549,2.386,34.46
183.6,3.06,12.34,10.842,4.77,2.412,34.43
183.7,3.0616666666666665,12.18,10.858,4.48,2.364,34.52
183.8,3.0633333333333335,12.18,10.845,4.653,2.356,34.57
183.9,3.065,12.18,10.828,4.705,2.467,34.69
184.0,3.066666666666667,12.18,10.797,4.854,2.444,34.94
184.1,3.0683333333333334,12.18,10.837,4.749,2.481,34.46
184.2,3.07,12.18,10.804,5.086,2.604,34.85
184.3,3.0716666666666668,12.18,10.805,5.044,2.565,34.66
184.4,3.0733333333333333,12.18,10.844,4.958,2.48,34.51
184.5,3.075,12.08,10.826,4.915,2.617,34.57
184.6,3.0766666666666667,12.08,10.828,4.939,2.603,34.77
184.7,3.078333333333333,12.08,10.839,4.936,2.67,34.58
184.8,3.08,11.91,10.822,4.837,2.635,34.42
184.9,3.0816666666666666,11.91,10.799,5.368,2.849,34.8
185.0,3.0833333333333335,11.91,10.835,5.601,2.935,35.16
185.1,3.085,11.91,10.815,5.352,2.723,35.33
185.2,3.0866666666666664,11.91,10.851,5.458,2.893,35.36
185.3,3.0883333333333334,11.91,10.805,5.783,2.919,34.85
185.4,3.0900000000000003,11.56,10.804,5.388,2.815,34.93
185.5,3.091666666666667,11.56,10.822,5.694,2.938,35.33
185.6,3.0933333333333333,11.56,10.822,5.8,3.073,35.15
185.7,3.0949999999999998,11.56,10.815,5.652,3.057,35.13
185.8,3.0966666666666667,11.56,10.814,6.104,3.119,35.21
185.9,3.0983333333333336,11.56,10.776,5.384,2.844,35.05
186.0,3.1,11.56,10.801,5.52,2.826,35.06
186.1,3.1016666666666666,11.4,10.818,5.398,2.857,34.81
186.2,3.103333333333333,11.4,10.79,5.428,2.81,35.17
186.3,3.105,11.18,10.82,5.197,2.732,35.16
186.4,3.106666666666667,11.18,10.799,5.022,2.647,34.92
186.5,3.1083333333333334,11.18,10.832,4.949,2.593,34.48
186.6,3.11,11.18,10.806,4.927,2.525,34.81
186.7,3.1116666666666664,11.18,10.849,4.759,2.558,34.84
186.8,3.1133333333333337,11.18,10.779,4.231,2.249,34.61
186.9,3.115,10.98,10.775,5.0,2.546,35.09
187.0,3.1166666666666667,10.98,10.781,4.394,2.324,34.67
187.1,3.118333333333333,10.98,10.793,4.281,2.2,34.32
187.2,3.1199999999999997,10.97,10.826,4.288,2.306,34.5
187.3,3.121666666666667,10.97,10.78,4.05,2.098,34.4
187.4,3.1233333333333335,10.72,10.803,4.372,2.189,34.46
187.5,3.125,10.72,10.749,4.043,2.075,34.31
187.6,3.1266666666666665,10.72,10.819,4.107,2.102,34.02
187.7,3.128333333333333,10.68,10.798,3.97,2.066,34.27
187.8,3.1300000000000003,10.68,10.779,4.009,2.054,34.11
187.9,3.131666666666667,10.5,10.785,3.431,1.859,33.83
188.0,3.1333333333333333,10.5,10.811,3.385,1.824,34.26
188.1,3.135,10.21,10.755,3.577,1.794,34.02
188.2,3.1366666666666663,10.21,10.78,3.02,1.63,33.7
188.3,3.1383333333333336,10.21,10.767,3.585,1.739,33.81
188.4,3.14,10.21,10.785,3.369,1.65,33.48
188.5,3.1416666666666666,10.19,10.774,2.818,1.48,33.21
188.6,3.143333333333333,10.19,10.773,2.974,1.632,33.52
188.7,3.145,9.88,10.779,2.874,1.593,33.49
188.8,3.146666666666667,9.88,10.783,2.722,1.326,33.01
188.9,3.1483333333333334,9.88,10.753,2.852,1.426,33.37
189.0,3.15,9.88,10.777,3.03,1.428,33.65
189.1,3.1516666666666664,9.8,10.789,2.772,1.343,33.29
189.2,3.1533333333333333,9.8,10.789,2.547,1.146,33.27
189.3,3.1550000000000002,9.8,10.778,2.312,1.061,33.25
189.4,3.1566666666666667,9.78,10.761,2.184,1.111,33.44
189.5,3.158333333333333,9.78,10.763,2.127,1.029,33.19
189.6,3.1599999999999997,9.78,10.723,2.025,1.016,33.43
189.7,3.1616666666666666,9.78,10.742,1.981,0.957,32.69
189.8,3.1633333333333336,9.78,10.775,1.954,0.955,33.33
189.9,3.165,9.57,10.772,1.831,0.868,32.9
190.0,3.1666666666666665,9.57,10.751,2.126,0.926,33.36
190.1,3.1683333333333334,9.57,10.782,2.395,1.202,33.77
190.2,3.17,9.46,10.81,1.918,0.98,33.23
190.3,3.171666666666667,9.15,10.745,2.157,1.076,33.25
190.4,3.1733333333333333,9.15,10.756,2.158,1.066,33.54
190.5,3.175,9.15,10.723,2.182,1.086,33.04
190.6,3.1766666666666667,9.15,10.706,2.115,1.022,33.38
190.7,3.1783333333333332,9.15,10.741,2.338,1.163,33.35
190.8,3.18,9.14,10.753,2.487,1.142,33.44
190.9,3.1816666666666666,8.73,10.698,2.635,1.238,33.29
191.0,3.183333333333333,8.73,10.724,2.658,1.363,33.54
191.1,3.185,8.73,10.707,2.646,1.239,33.54
191.2,3.1866666666666665,8.73,10.739,2.826,1.311,33.55
191.3,3.1883333333333335,8.73,10.732,2.448,1.195,33.42
191.4,3.19,8.6,10.733,2.558,1.312,33.06
191.5,3.191666666666667,8.6,10.742,2.965,1.453,33.88
191.6,3.1933333333333334,8.6,10.733,2.718,1.35,33.44
191.7,3.195,8.6,10.729,2.732,1.33,33.57
191.8,3.1966666666666668,8.6,10.765,2.732,1.423,33.36
191.9,3.1983333333333333,8.6,10.692,3.102,1.418,33.65
192.0,3.2,8.6,10.723,2.865,1.439,33.44
192.1,3.2016666666666667,8.6,10.742,2.981,1.455,33.97
192.2,3.203333333333333,8.6,10.766,3.232,1.669,33.62
192.3,3.205,8.44,10.722,2.958,1.467,33.47
192.4,3.2066666666666666,8.44,10.728,2.777,1.529,33.5
192.5,3.2083333333333335,8.21,10.763,2.92,1.543,33.34
192.6,3.21,8.21,10.713,3.087,1.714,33.49
192.7,3.2116666666666664,8.21,10.71,3.331,1.618,33.94
192.8,3.2133333333333334,8.21,10.735,3.321,1.771,33.95
192.9,3.2150000000000003,7.98,10.755,3.183,1.706,33.98
193.0,3.216666666666667,7.98,10.75,3.526,1.717,34.12
193.1,3.2183333333333333,7.8,10.718,3.171,1.628,33.58
193.2,3.2199999999999998,7.8,10.71,3.642,1.867,33.82
193.3,3.2216666666666667,7.8,10.707,3.741,1.84,34.39
193.4,3.2233333333333336,7.8,10.75,3.699,1.855,33.58
193.5,3.225,7.8,10.678,3.649,1.839,34.12
193.6,3.2266666666666666,7.68,10.671,3.694,1.841,34.28
193.7,3.228333333333333,7.68,10.714,3.306,1.799,34.17
193.8,3.23,7.68,10.661,4.061,2.002,34.67
193.9,3.231666666666667,7.68,10.748,4.015,1.974,34.58
194.0,3.2333333333333334,7.67,10.7,4.034,1.95,34.8
194.1,3.235,7.46,10.713,3.568,1.954,33.6
194.2,3.2366666666666664,7.46,10.702,3.872,2.04,34.16
194.3,3.2383333333333337,7.46,10.693,3.923,2.049,34.35
194.4,3.24,7.46,10.687,4.492,2.214,34.05
194.5,3.2416666666666667,7.45,10.717,4.277,2.171,34.29
194.6,3.243333333333333,7.45,10.671,4.272,2.087,34.77
194.7,3.2449999999999997,7.45,10.74,4.087,2.072,34.21
194.8,3.246666666666667,7.29,10.71,4.128,2.168,34.64
194.9,3.2483333333333335,7.29,10.74,3.999,2.14,34.48
195.0,3.25,7.29,10.698,4.275,2.245,34.78
195.1,3.2516666666666665,7.29,10.67,4.606,2.297,34.89
195.2,3.253333333333333,7.04,10.685,4.416,2.342,34.71
195.3,3.2550000000000003,7.04,10.705,4.32,2.35,34.69
195.4,3.256666666666667,6.95,10.664,4.527,2.328,34.43
195.5,3.2583333333333333,6.95,10.662,4.819,2.417,35.24
195.6,3.26,6.95,10.696,4.779,2.324,34.74
195.7,3.2616666666666663,6.95,10.685,4.8,2.415,34.62
195.8,3.2633333333333336,6.41,10.658,4.942,2.512,35.01
195.9,3.265,6.41,10.687,4.582,2.496,34.35
196.0,3.2666666666666666,6.4,10.672,4.574,2.398,35.2
196.1,3.268333333333333,6.4,10.662,4.637,2.433,35.31
196.2,3.27,6.4,10.722,4.68,2.422,35.05
196.3,3.271666666666667,6.4,10.687,5.091,2.722,34.77
196.4,3.2733333333333334,6.4,10.683,4.862,2.48,34.98
196.5,3.275,6.4,10.67,5.167,2.619,35.12
196.6,3.2766666666666664,6.4,10.689,5.361,2.803,35.04
196.7,3.2783333333333333,6.17,10.643,5.25,2.768,35.04
196.8,3.2800000000000002,6.17,10.671,5.39,2.813,35.3
196.9,3.2816666666666667,6.17,10.663,5.198,2.694,34.96
197.0,3.283333333333333,6.17,10.671,5.472,2.819,35.24
197.1,3.2849999999999997,6.17,10.645,5.652,3.03,35.37
197.2,3.2866666666666666,6.17,10.659,5.533,2.809,34.98
197.3,3.2883333333333336,6.17,10.658,5.475,2.871,35.18
197.4,3.29,6.17,10.685,5.391,2.839,35.11
197.5,3.2916666666666665,6.17,10.668,5.586,2.889,35.73
197.6,3.2933333333333334,5.88,10.676,5.521,2.946,35.33
197.7,3.295,5.88,10.655,5.903,3.053,35.63
197.8,3.296666666666667,5.88,10.671,5.726,2.87,35.48
197.9,3.2983333333333333,5.74,10.661,5.346,2.773,35.19
198.0,3.3,5.74,10.669,5.429,2.835,35.27
198.1,3.3016666666666667,5.74,10.671,5.274,2.794,35.13
198.2,3.3033333333333332,5.67,10.647,5.586,2.836,34.82
198.3,3.305,5.67,10.631,5.344,2.726,35.21
198.4,3.3066666666666666,5.67,10.641,4.734,2.564,34.68
198.5,3.308333333333333,5.54,10.639,5.106,2.604,34.99
198.6,3.31,5.54,10.655,4.888,2.593,34.69
198.7,3.3116666666666665,5.27,10.654,4.609,2.472,34.54
198.8,3.3133333333333335,5.27,10.659,4.552,2.367,34.73
198.9,3.315,5.27,10.625,4.529,2.393,34.61
199.0,3.316666666666667,5.03,10.637,4.501,2.256,34.72
199.1,3.3183333333333334,5.03,10.629,3.893,2.08,34.4
199.2,3.32,5.03,10.637,4.251,2.281,34.56
199.3,3.3216666666666668,5.03,10.652,3.816,2.017,34.33
199.4,3.3233333333333333,4.94,10.646,3.952,2.038,34.23
199.5,3.325,4.94,10.622,3.943,1.985,34.32
199.6,3.3266666666666667,4.94,10.613,3.64,1.928,34.35
199.7,3.328333333333333,4.49,10.639,3.592,1.878,34.13
199.8,3.33,4.49,10.606,3.225,1.73,34.1
199.9,3.3316666666666666,4.49,10.615,3.574,1.833,34.18
